STOFF_ID;Stoff_Typ;Name_Botanisch_INCI;Name_DE;Name_EN;Status;Herkunft_Region;Wissen_Tradition;Familie_Botanisch_Tags;Pflanzenteil_Tags;Gewinnung_Tags;Form_Beschaffenheit;Sensorik_Tags;Chemie_Leitsubstanzen;Harmoniert_Mit_Tags;Sicherheit_Kontraindikation;Labels_Qualitaet;Lagerung;Haltbarkeit_Monate;Lieferant_Haupt;Lieferant_ArtNr;Einkaufspreis_Netto;Waehrung;Gebinde_Groesse;Mengeneinheit;Mindestbestand;Zolltarifnummer;Bio_Kontrollstelle;Anwendung_Dosierung;Tipps_Substitution;Platzhalter_Illu;Illu_Prompt_Positiv;Illu_Prompt_Negativ;Illu_Style;Gemini_Comment;Gemini_Comment2;Old_ID_Ref
STOFF-SAL-000037;Salz;Sodium chloride;Steinsalz (Polen), grob;Polish Rock Salt (Coarse);Active;Polen;Klassisches Steinsalz aus polnischen Lagerstätten, stabil, für Küche und Mühle.;Mineral;Steinsalz;Bergbau|Zerkleinerung;Kristalle (grob) + Rohstein;salzig|mineralisch;NaCl;Mühle|Kochen|Grill;Keine;Standard|Regional;Trocken;Unbegrenzt;;;;;;;;;;Für Mühle oder Kochwasser;Weißes Steinsalz (ähnlich) oder Meersalz grob (anders);STOFF-SAL-000037;Ultrarealistisches Foto von polnischem Steinsalz grob: grobe weiße Kristalle als Häufchen und in kleiner Schale;" zusätzlich ein roher Salzstein/Steinsalzbrocken sichtbar";" dezenter Hintergrund mit Bergwerks-/Fels-Anmutung, Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein feines Salz|kein Etikett|kein Text|keine Hände|keine Salzlampe;Foto;
STOFF-SAL-000038;Salz;Sodium chloride;Steinsalz (Österreich), grob;Austrian Rock Salt (Coarse);Active;Österreich > Alpenraum;Steinsalz aus österreichischen Alpenlagerstätten, mineralisch, für Mühle und Küche.;Mineral;Steinsalz;Bergbau|Zerkleinerung;Kristalle (grob) + Rohstein;salzig|mineralisch;NaCl|Spurminerale;Mühle|Kochen|Grill;Keine;Regional;Trocken;Unbegrenzt;;;;;;;;;;Für Mühle/Alltag;Alpensalz (ähnlich) oder Meersalz (anders);STOFF-SAL-000038;Ultrarealistisches Foto von österreichischem Steinsalz grob: grobe weiße Kristalle als Häufchen und in kleiner Schale;" zusätzlich ein roher Salzstein/Steinsalzbrocken sichtbar";" dezenter Hintergrund mit Alpen-Fels-Anmutung, Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein feines Salz|kein Etikett|kein Text|keine Hände|keine Salzlampe;Foto;
STOFF-SAL-000039;Salz;Sodium chloride;Steinsalz (Spanien), grob;Spanish Rock Salt (Coarse);Active;Spanien;Steinsalz aus spanischen Lagerstätten, neutral-mineralisch, für Küche und Mühle.;Mineral;Steinsalz;Bergbau|Zerkleinerung;Kristalle (grob) + Rohstein;salzig|mineralisch;NaCl;Mühle|Kochen;Keine;Standard;Trocken;Unbegrenzt;;;;;;;;;;Für Mühle oder Kochwasser;Meersalz grob (anders) oder Steinsalz weiß (ähnlich);STOFF-SAL-000039;Ultrarealistisches Foto von spanischem Steinsalz grob: grobe weiße Kristalle als Häufchen und in kleiner Schale;" zusätzlich ein roher Salzstein/Steinsalzbrocken sichtbar";" dezenter Hintergrund mit trockenem Fels-/Bergwerks-Setting, Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein feines Salz|kein Etikett|kein Text|keine Hände|keine Salzlampe;Foto;
STOFF-SAL-000040;Salz;Sodium chloride;Steinsalz (Indien), grob;Indian Rock Salt (Coarse);Active;Indien;Allround-Steinsalz, oft für Mühle/Kochen, je nach Quelle leicht rosa/weißlich.;Mineral;Steinsalz;Bergbau|Zerkleinerung;Kristalle (grob) + Rohstein;salzig|mineralisch;NaCl|Spurminerale;Kochen|Mühle;Keine;Standard;Trocken;Unbegrenzt;;;;;;;;;;Für Mühle oder Kochwasser;Himalaya (rosa, spezifischer) oder Meersalz grob (anders);STOFF-SAL-000040;Ultrarealistisches Foto von indischem Steinsalz grob: grobe weißliche bis leicht rosa Kristalle als Häufchen und in kleiner Schale;" zusätzlich ein roher Salzstein/Steinsalzbrocken sichtbar";" dezenter Hintergrund mit Fels-/Bergwerks-Anmutung, Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein feines Salz|kein Etikett|kein Text|keine Hände|keine Salzlampe;Foto;
STOFF-SAL-000041;Salz;Sodium chloride;Steinsalz (Pakistan), weiß;Pakistan White Rock Salt;Active;Pakistan > Salt Range;Weißes Steinsalz aus der Salt Range, neutral-mineralisch, als Alternative zu rosa Varianten.;Mineral;Steinsalz;Bergbau|Sortierung;Kristalle (grob) + Rohstein;salzig|mineralisch;NaCl;Mühle|Kochen;Keine;Standard;Trocken;Unbegrenzt;;;;;;;;;;Für Mühle/Alltag;Steinsalz weiß (Europa, ähnlich) oder Meersalz (anders);STOFF-SAL-000041;Ultrarealistisches Foto von pakistanischem weißem Steinsalz: grobe weiße Kristalle als Häufchen und in kleiner Schale;" zusätzlich ein roher Salzstein/Steinsalzbrocken sichtbar";" dezenter Hintergrund mit Fels-/Bergwerks-Anmutung (Salt Range), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein rosa Himalaya|kein Etikett|kein Text|keine Hände|keine Salzlampe;Foto;
STOFF-SAL-000042;Salz;Sodium chloride;Schweizer Kräutersalz (Mischung);Swiss Herb Salt;Active;Schweiz;Salz mit getrockneten Kräutern (z.B. Petersilie, Schnittlauch etc.), Allround-Tisch- und Kochgewürz.;Mineral;Gewürzsalz;Mischen;Granulat/Mix;salzig|kräuterig;;Gemüse|Eier|Kartoffeln;Kann Sellerie enthalten (Allergen je nach Rezept);Mix;Trocken|Luftdicht;12;;;;;;;;;;Als Allround, nicht zu früh in sehr heißem Fett bräunen;Reines Salz + Kräuter frisch (Alternative);STOFF-SAL-000042;Ultrarealistisches Foto von Kräutersalz: Salzgranulat mit sichtbaren grünen Kräuterflocken in kleiner Schale plus kleines Häufchen;" dezenter Hintergrund mit alpiner Küchen-Anmutung (Holz/Alpen), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein reines Salz weiß|kein Etikett|kein Text|keine Hände|kein Gericht;Foto;;
STOFF-SAL-000043;Salz;Sodium chloride;Selleriesalz;Celery Salt;Active;Europa|USA;Salz mit Selleriesamen/ Selleriearoma, klassisch für Bloody Mary und BBQ.;Mineral;Gewürzsalz;Mischen;Fein/Granulat;salzig|sellerie|würzig;;Bloody Mary|BBQ|Hot Dog;Sellerie-Allergen möglich;Mix;Trocken|Luftdicht;12;;;;;;;;;;Als Finish oder in Drinks, sparsam;Salz + Selleriesamen (selbst) oder Kräutersalz (anders);STOFF-SAL-000043;Ultrarealistisches Foto von Selleriesalz: feines Salzgranulat mit leicht grünlich-braunen Kräuter-/Samenpartikeln in kleiner Schale plus Häufchen;" dezenter Hintergrund „Bar/Drink“-Anmutung (unscharf, ohne Text), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein Zucker|kein Etikett|kein Text|keine Hände|kein Cocktailglas;Foto;;
STOFF-SAL-000044;Salz;Sodium chloride;Zitronensalz (aromatisiert);Lemon Salt (Flavored);Active;Mediterran;Aromatisiertes Salz mit Zitronenzeste/Ölen, als Finish für Fisch, Gemüse, Salate.;Mineral;Gewürzsalz;Mischen|Aromatisierung;Granulat;salzig|zitrus|frisch;;Fisch|Gemüse|Salat;Aroma je nach Produkt;Gourmet;Trocken|Luftdicht;12;;;;;;;;;;Als Finish, am Ende zugeben;Salz + Zitronenzeste frisch (besser) oder Sumach (säuerlich, anders);STOFF-SAL-000044;Ultrarealistisches Foto von Zitronensalz: Salzgranulat mit sichtbaren gelben Zestepartikeln in kleiner Schale plus Häufchen;" dezenter Hintergrund mit mediterraner Zitrus-Anmutung (z.B. unscharfe Zitronenschale), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein Zucker|kein Etikett|kein Text|keine Hände|kein Drink;Foto;;
STOFF-SAL-000045;Salz;Sodium chloride;Knoblauchsalz;Garlic Salt;Active;Global;Salz mit Knoblauchpulver, klassisch für Pommes, Butter, Rubs.;Mineral;Gewürzsalz;Mischen;Fein/Granulat;salzig|knoblauchig;;Pommes|Rubs|Butter;Kann klumpen, trocken lagern;Mix;Trocken|Luftdicht;12;;;;;;;;;;Als Finish oder Rub, nicht in heißem Fett verbrennen;Salz + Knoblauch frisch (anders) oder Knoblauchpulver + Salz (selbst);STOFF-SAL-000045;Ultrarealistisches Foto von Knoblauchsalz: helles Salzgranulat mit leicht beige Knoblauchanteilen in kleiner Schale plus Häufchen;" dezenter Hintergrund „Küche/Prep“ (unscharf), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein Zucker|kein Etikett|kein Text|keine Hände|kein Gericht;Foto;;
STOFF-SAL-000046;Salz;Sodium chloride;Chilisalz (aromatisiert);Chili Salt;Active;Mexiko|Global;Salz mit Chili (Flocken/Pulver), pikant als Finish für Obst, Rim-Salt und Snacks.;Mineral;Gewürzsalz;Mischen;Granulat/Mix;salzig|pikant|warm;;Obst|Rim Salt|Snacks|BBQ;Reizend bei Staub;Mix;Trocken|Luftdicht;12;;;;;;;;;;Als Finish oder Glasrand, sparsam;Tajín-ähnlicher Mix (anders) oder Salz + Chili (selbst);STOFF-SAL-000046;Ultrarealistisches Foto von Chilisalz: Salzgranulat mit roten Chiliflocken in kleiner Schale plus Häufchen;" dezenter Hintergrund mit mexikanischer Anmutung (unscharf, ohne Text), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein Paprikapulver pur|kein Etikett|kein Text|keine Hände|kein Cocktailglas;Foto;;
STOFF-SAL-000047;Salz;Sodium chloride;Gomasio (Sesam-Salz), grob;Gomasio (Coarse);Active;Japan;Grobkörniger Sesam-Salz-Mix, nussig-salzig als Finish auf Reis und Gemüse.;Mineral;Gewürzsalz;Mischen|Rösten;Körnig/Mix;nussig|salzig|röstig;;Reis|Gemüse|Salat;Sesam-Allergen;Mix;Trocken|Luftdicht;12;;;;;;;;;;Als Finish, nicht mitkochen;Sesam + Salz (selbst) oder Furikake (anders);STOFF-SAL-000047;Ultrarealistisches Foto von grobem Gomasio: sichtbare helle und dunkle Sesamkörner mit Salzflocken in kleiner Schale plus Häufchen;" dezenter Hintergrund mit japanischer Tisch-/Reis-Anmutung (unscharf, ohne Text), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein Text|kein Etikett|keine Hände|kein Reisgericht sichtbar|kein Pfeffer;Foto;;
STOFF-SAL-000048;Salz;Sodium chloride;Furikake-Salz (Gewürzsalz-Mix);Furikake Salt Mix;Active;Japan;Salz-basierter Mix mit Nori/Sesam u.a., als Finish auf Reis und Snacks (produktabhängig).;Mineral;Gewürzsalz;Mischen;Mix (körnig);umami|nussig|salzig;;Reis|Snack|Gemüse;Sesam/Algen möglich;Mix;Trocken|Luftdicht;12;;;;;;;;;;Als Finish, nicht mitkochen;Gomasio (einfacher) oder Sesam+Nori+Salz (Annäherung);STOFF-SAL-000048;Ultrarealistisches Foto von Furikake-Salz-Mix: sichtbare Nori-Flocken (dunkel), Sesamkörner, Salzgranulat in kleiner Schale plus Häufchen;" dezenter Hintergrund japanische Tisch-Anmutung (unscharf, ohne Text), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein Text|kein Etikett|keine Hände|kein Reisgericht;Foto;;
STOFF-SAL-000049;Salz;Sodium chloride;Zwiebel-Salz;Onion Salt;Active;Global;Salz mit Zwiebelpulver/Granulat, für Burger, Pommes, Rubs.;Mineral;Gewürzsalz;Mischen;Fein/Granulat;salzig|zwiebelig|umami;;Burger|Pommes|Rubs;Kann klumpen;Mix;Trocken|Luftdicht;12;;;;;;;;;;Als Finish oder Rub, nicht in heißem Fett verbrennen;Salz + Zwiebelpulver (selbst) oder Zwiebelpulver allein (anders);STOFF-SAL-000049;Ultrarealistisches Foto von Zwiebelsalz: helles Salzgranulat mit beige-braunen Zwiebelanteilen in kleiner Schale plus Häufchen;" dezenter Hintergrund „Küche/Prep“ (unscharf), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein Zucker|kein Etikett|kein Text|keine Hände|kein Gericht;Foto;;
STOFF-SAL-000050;Salz;Sodium chloride;Pommes-Salz (Gewürzsalz-Mix);French Fry Seasoning Salt;Active;Europa|USA;Gewürzsalz-Mix für Pommes (Paprika/Knoblauch/Zwiebel etc.), produktabhängig.;Mineral;Gewürzsalz;Mischen;Granulat/Mix;salzig|würzig|paprika;;Pommes|Snacks|BBQ;Kann Zusatzstoffe enthalten;Mix;Trocken|Luftdicht;12;;;;;;;;;;Als Finish nach dem Frittieren;Salz + Paprika + Knoblauch (Annäherung);STOFF-SAL-000050;Ultrarealistisches Foto von Pommes-Gewürzsalz: rot-orange gewürztes Salzgranulat in kleiner Schale plus Häufchen;" dezenter Hintergrund Snack-/Streetfood-Anmutung (unscharf, ohne Text), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein reines Paprikapulver|kein Etikett|kein Text|keine Hände|keine Pommes sichtbar;Foto;;
STOFF-SAL-000051;Salz;Sodium chloride;Tischsalz (jodiert);Iodized Table Salt;Active;Global;Alltagssalz mit Jod, wichtig für Jodversorgung, fein und schnell löslich.;Mineral;Siedesalz;Siedung|Jodierung;Fein;salzig|neutral;NaCl|Jod;Alltag|Kochen;Jod je nach Bedarf;Standard|Jodiert;Trocken;Unbegrenzt;;;;;;;;;;Für Alltag/Kochen, nicht für „Finish“ nötig;Nicht-jodiertes Salz (ähnlich) oder Meersalz fein (anderer Mineralton);STOFF-SAL-000051;Ultrarealistisches Foto von feinem jodiertem Tischsalz: feines weißes Salz als Häufchen und in kleiner Schale;" dezenter Hintergrund „Küche/Alltag“ (unscharf, ohne Text), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein Zucker|kein Etikett|kein Text|keine Hände|kein Pfeffer;Foto;;
STOFF-SAL-000052;Salz;Sodium chloride;Tischsalz (nicht jodiert);Non-Iodized Table Salt;Active;Global;Feines Standardsalz ohne Jodzusatz, neutral im Geschmack.;Mineral;Siedesalz;Siedung;Fein;salzig|neutral;NaCl;Alltag|Kochen|Backen;Keine;Standard;Trocken;Unbegrenzt;;;;;;;;;;Für Backen/Kochen;Jodiertes Salz (Ernährung) oder Meersalz (mineralischer);STOFF-SAL-000052;Ultrarealistisches Foto von feinem nicht-jodiertem Tischsalz: feines weißes Salz als Häufchen und in kleiner Schale;" dezenter Hintergrund „Küche/Alltag“ (unscharf), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein Zucker|kein Etikett|kein Text|keine Hände;Foto;;
STOFF-SAL-000053;Salz;Sodium chloride;Flos salis (Mediterran, „Salzblume“ allgemein);Flos Salis (Sea Salt Flower);Active;Mediterran;Generischer Begriff für Salzblume, zarte Oberfläche-Kristalle als Finishing-Salz.;Mineral;Meersalz;Verdunstung|Handschöpfung;Flocken;zart|mild;NaCl;Finish|Fisch|Gemüse;Keine;Gourmet;Trocken|Luftdicht;Unbegrenzt;;;;;;;;;;Als Finish;Fleur de Sel (spezifische Herkunft) oder Maldon (knuspriger);STOFF-SAL-000053;Ultrarealistisches Foto von Flos Salis: zarte weiße Flocken in kleiner Schale plus Häufchen;" dezenter Hintergrund mit mediterranen Salinen (unscharf), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein grobes Salz|kein Steinbrocken|kein Etikett|kein Text|keine Hände;Foto;;
STOFF-SAL-000054;Salz;Sodium chloride;Pyramidensalz (generisch);Pyramid Salt Flakes (Generic);Active;Europa;Pyramidenförmige Salzflocken (markenunabhängig), sehr knusprig als Finish.;Mineral;Meersalz|Siedesalz;Kristallisation;Flocken (pyramidal);knusprig|mild;NaCl;Finish|Steak|Eier;Keine;Gourmet;Trocken|Luftdicht;Unbegrenzt;;;;;;;;;;Als Finish;Maldon (ähnlich) oder Zypern-Pyramidenflocken;STOFF-SAL-000054;Ultrarealistisches Foto von pyramidenförmigen Salzflocken: klar erkennbare weiße Pyramidenflocken als Häufchen und in kleiner Schale;" dezenter Hintergrund neutral-küchig (unscharf), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein Fleur de Sel zart|kein Etikett|kein Text|keine Hände|kein Gericht;Foto;;
STOFF-SAL-000055;Salz;Sodium chloride;Eiersalz / Eierschalen-Salz (Kulinarik);Eggshell Salt (Culinary);Active;Europa;Salzprofil für „Eiersalz“ (feines Salz mit Ei-Anmutung/Schale, kulinarische Spielerei), produktabhängig.;Mineral;Gewürzsalz (Spezial);Mischen;Fein/Granulat;salzig|leicht mineralisch;;Finish|Ei|Gemüse;Hygiene/Herstellung beachten;Gourmet;Trocken|Luftdicht;12;;;;;;;;;;Als Finish auf Eiergerichte, sparsam;Kala Namak (Ei-Aroma, anders) oder Salz pur;STOFF-SAL-000055;Ultrarealistisches Foto von „Eiersalz“: feines Salz in kleiner Schale plus Häufchen;" daneben wenige saubere, trockene Eierschalenstücke als visuelles Element (ohne Text)";" dezenter Hintergrund küchig (unscharf), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein rohes Ei|kein Etikett|kein Text|keine Hände|kein Gericht;Foto;
STOFF-SAL-000056;Salz;Sodium chloride;Zitronen-Pfeffer-Salz (Mix);Lemon Pepper Salt;Active;USA|Europa;Gewürzsalz mit Zitronenzeste und Pfeffer, klassisch für Fisch und Huhn.;Mineral;Gewürzsalz;Mischen;Granulat/Mix;salzig|zitrus|pfeffrig;;Fisch|Huhn|Gemüse;Pfeffer reizend;Mix;Trocken|Luftdicht;12;;;;;;;;;;Als Finish oder Rub;Salz + Zeste + Pfeffer frisch (besser);STOFF-SAL-000056;Ultrarealistisches Foto von Lemon-Pepper-Salz: Salzgranulat mit gelben Zestepartikeln und schwarzen Pfefferpunkten in kleiner Schale plus Häufchen;" dezenter Hintergrund mediterran/küchig (unscharf), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein Text|kein Etikett|keine Hände|kein Gericht;Foto;;
STOFF-SAL-000057;Salz;Sodium chloride;Chimichurri-Salz (Mix);Chimichurri Salt Mix;Active;Argentinien|Uruguay;Salz mit Kräutern (Petersilie/Oregano) und Chili/Knoblauch je nach Rezept, als Finish/Rub.;Mineral;Gewürzsalz;Mischen;Granulat/Mix;salzig|kräuterig|pikant;;Steak|BBQ|Gemüse;Kann scharf sein;Mix;Trocken|Luftdicht;12;;;;;;;;;;Als Rub oder Finish auf Grillfleisch;Salz + Kräuter + Chili (selbst);STOFF-SAL-000057;Ultrarealistisches Foto von Chimichurri-Salz: Salzgranulat mit grünen Kräuterflocken und roten Chili-Partikeln in kleiner Schale plus Häufchen;" dezenter Hintergrund „Asado/BBQ“-Anmutung (unscharf, ohne Text), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein Text|kein Etikett|keine Hände|kein Steak sichtbar;Foto;;
STOFF-SAL-000058;Salz;Sodium chloride;Adobo Seasoning Salt (LatAm, Mix);Adobo Seasoning Salt;Active;Puerto Rico|Dominikanische Rep.|USA;Salzbasierter Mix (Knoblauch, Oregano, Gewürze), universell in Latin-Küche, produktabhängig.;Mineral;Gewürzsalz;Mischen;Granulat/Mix;salzig|knoblauchig|würzig;;Huhn|Reis|Bohnen;Kann Zusatzstoffe enthalten;Mix;Trocken|Luftdicht;12;;;;;;;;;;Als Allround-Würzer, Salzgehalt beachten;Salz + Knoblauch + Oregano (Annäherung) oder Sazón (anders);STOFF-SAL-000058;Ultrarealistisches Foto von Adobo-Seasoning-Salt: helles würziges Salzgranulat mit feinen Kräuter-/Gewürzpunkten in kleiner Schale plus Häufchen;" dezenter Hintergrund karibisch/lateinamerikanisch (unscharf, ohne Text), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein Text|kein Etikett|keine Hände|kein Gericht;Foto;;
STOFF-SAL-000059;Salz;Sodium chloride;Sazón-Salz (LatAm, Mix);Sazón Salt Mix;Active;Lateinamerika;Salzbasierter Mix mit Gewürzen (oft Paprika/Annatto etc.), sehr produktabhängig, als Allround-Würze.;Mineral;Gewürzsalz;Mischen;Granulat/Mix;salzig|würzig|warm;;Reis|Bohnen|Huhn;Kann Farbstoffe enthalten;Mix;Trocken|Luftdicht;12;;;;;;;;;;Salzgehalt beachten, als Basiswürzer;Adobo (ähnlich) oder Salz + Paprika + Knoblauch (Annäherung);STOFF-SAL-000059;Ultrarealistisches Foto von Sazón-Salz-Mix: leicht orange-würziges Salzgranulat mit feinen Gewürzpunkten in kleiner Schale plus Häufchen;" dezenter Hintergrund lateinamerikanisch (unscharf, ohne Text), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein reines Paprikapulver|kein Etikett|kein Text|keine Hände|kein Gericht;Foto;;
STOFF-SAL-000060;Salz;Sodium chloride;Zatar-Salz (Za’atar + Salz);Za'atar Salt;Active;Levant;Za’atar-Kräutermix mit Salz kombiniert, als Finish oder für Fladenbrot mit Öl.;Mineral;Gewürzsalz;Mischen;Mix (körnig);kräuterig|sauer|nussig|salzig;;Fladenbrot|Salat|Dip;Sesam-Allergen möglich;Mix;Trocken|Luftdicht;12;;;;;;;;;;Mit Olivenöl oder als Finish;Za’atar (ohne Salz) + Salz separat (Alternative);STOFF-SAL-000060;Ultrarealistisches Foto von Za’atar-Salz: grün-brauner Kräutermix mit Sesam und Salzgranulat in kleiner Schale plus Häufchen;" dezenter Hintergrund Levante-/Mediterran-Anmutung (unscharf, ohne Text), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein Text|kein Etikett|keine Hände|kein Brot;Foto;;
STOFF-SAL-000061;Salz;Sodium chloride;Harissa-Salz (Mix);Harissa Salt Mix;Active;Tunesien;Salz mit Harissa-Gewürzprofil (Chili, Knoblauch, Koriander etc.), als Finish/Rub.;Mineral;Gewürzsalz;Mischen;Granulat/Mix;salzig|pikant|warm;;Couscous|BBQ|Gemüse;Schärfe, sparsam;Mix;Trocken|Luftdicht;12;;;;;;;;;;Als Finish oder Rub, Salzgehalt beachten;Salz + Harissa-Pulver (Annäherung);STOFF-SAL-000061;Ultrarealistisches Foto von Harissa-Salz: rot-würziges Salzgranulat mit Chili-/Gewürzpartikeln in kleiner Schale plus Häufchen;" dezenter Hintergrund nordafrikanisch (unscharf, ohne Text), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";keine Vanilleschote|kein Etikett|kein Text|keine Hände|kein Gericht;Foto;;
STOFF-SAL-000062;Salz;Sodium chloride;Rim Salt (Cocktail, grob);Cocktail Rim Salt (Coarse);Active;USA|Mexiko;Grobes Salz für Glasränder (Margarita), haftet gut, oft neutral im Geschmack.;Mineral;Meersalz|Siedesalz;Kristallisation|Sieben;Grob/Granulat;salzig|neutral;NaCl;Cocktails|Rim;Keine;Bar;Trocken;Unbegrenzt;;;;;;;;;;Für Glasrand, nicht als Kochsalz nötig;Kosher Salt (ähnlich grob) oder Salz+Zitrus (Rim Mix);STOFF-SAL-000062;Ultrarealistisches Foto von grobem Rim-Salt: grobe weiße Kristalle als Häufchen und in kleiner Schale;" dezenter Hintergrund „Bar“-Anmutung (unscharf, ohne Text, kein Glas), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein Zucker|kein Etikett|kein Text|keine Hände|kein Cocktailglas;Foto;;
STOFF-SAL-000063;Salz;Sodium chloride;Tajín-Style Salz (Chili-Limette-Salz, Mix);Chili-Lime Salt Mix (Tajín-style);Active;Mexiko;Chili-Limette-Salz-Mix, pikant-sauer, für Obst, Rim, Snacks.;Mineral;Gewürzsalz;Mischen;Granulat/Mix;salzig|sauer|pikant;;Obst|Rim|Snacks;Reizend bei Staub;Mix;Trocken|Luftdicht;12;;;;;;;;;;Als Finish auf Obst oder Glasrand;Chili+Limette+Salz (selbst, Annäherung);STOFF-SAL-000063;Ultrarealistisches Foto von Chili-Lime-Salz-Mix: rot-orange Salzgranulat mit sichtbaren Zeste-/Säurepartikeln in kleiner Schale plus Häufchen;" dezenter Hintergrund mexikanisch (unscharf, ohne Text), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein Text|kein Etikett|keine Hände|kein Obst;Foto;;
STOFF-SAL-000064;Salz;Sodium chloride;Sole-Salz (Siedesalz aus Sole), grob;Brine Boiled Salt (Coarse);Active;Europa;Aus Sole gesiedet, grobere Körnung, neutral und sehr sauber, für Küche und Mühle.;Mineral;Siedesalz;Siedung|Kristallisation;Granulat (grob);salzig|neutral;NaCl;Kochen|Mühle;Keine;Standard;Trocken;Unbegrenzt;;;;;;;;;;Allround, auch für Mühle;Meersalz grob (mineralischer) oder Steinsalz (anders);STOFF-SAL-000064;Ultrarealistisches Foto von grobem Siedesalz: grobes weißes Granulat als Häufchen und in kleiner Schale;" dezenter Hintergrund „Sole/Siedepfanne“-Anmutung (unscharf), Makro, 8k, natürlicher Lichtlook, 20% Weißrand/Padding, kein Text";kein Fleur de Sel|kein Etikett|kein Text|keine Hände|kein Pfeffer;Foto;;
