ID_Neu;Rezept_ID;Kategorie;EntityType;Name;Lateinischer Name/Typ;Region-Tags;Parent/Überbegriff;Stufe;Mix_Typ;Band-Refs;Priorität (1–5);Notizen;Preparation_Notes;Chemische Gruppe;Ingredient_List;Ingredient_Unit;Total_Weight;Cost_Estimate;Variant_Refs;Rezept_Version;Source_Type;Yield_Info;Author_Note;SensorikProfil;PhysikalischeForm;Has_Variants;Regulatorik;CITES;Cross-Refs;Illu_Path;Illu_Pfad;Has_Illu;Illu-PlH;Has_QR;QR-PlH;CITES/Regulatory;Datasheet-Status
HA_000142;;Harze/Hölzer;Extrakt;Zedernholzöl;Cedrus atlantica (EO);Marokko;Räucheröl;2;;B22;3;warm, holzig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/zedernholzoel.png;;0;;0;;Kosmetik/Parfum;Todo
HA_000143;;Harze/Hölzer;Stoff;Zimtapfel-Holz (Atemoya, regional);Annona spp. (Holz, aromatisch);"Karibik; Tropen";Räucherholz (regional);2;;B21;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/zimtapfel-holz-atemoya-regional.png;;0;;0;;—;Todo
HA_000144;;Harze/Hölzer;Stoff;Zimtholz (Rinde/Chips);Cinnamomum verum/cassia (Rinde);"Sri Lanka; China";Räucherholz/Spice;2;;B21;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/zimtholz-rinde-chips.png;;0;;0;;—;Todo
HA_000145;;Harze/Hölzer;Stoff;Zirbenharz;Pinus cembra (Harz);"Alpen; Karpaten";Nadelharz;2;;B21;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/zirbenharz.png;;0;;0;;—;Todo
HA_000146;;Harze/Hölzer;Stoff;Zypressenholz;Cupressus sempervirens (Holz);Mittelmeerraum;Räucherholz;2;;B21;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/zypressenholz.png;;0;;0;;—;Todo
HA_000147;;Harze/Hölzer;Stoff;Agarholz (Aquilaria malaccensis) – CITES II;Aquilaria malaccensis;Südostasien;CITES-relevante Art;3;;B34;4;;;Harzholz (CITES II);;;;—;;—;—;—;—;;;0;CITES-Listung (Anh. II);CITES II;Verweis: Block 77/Heilige Hölzer;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/agarholz-aquilaria-malaccensis-cites-ii.png;;0;;0;;—;Todo
HA_000148;;Harze/Hölzer;Stoff;Benzoe-Resinoid;Styrax sp. Resinoid;Indochina;Spezial-Extrakt (Oleoresin/Resinoid);3;;B31;4;;;Resinoid;;;;—;;—;—;—;—;;;0;—;;Benzoesäureester;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/benzoe-resinoid.png;;0;;0;;—;Todo
HA_000149;;Harze/Hölzer;Stoff;Bulnesia sarmientoi – CITES II;Bulnesia sarmientoi;Gran Chaco;CITES-relevante Art;3;;B34;4;;;Guajak-Balsamholz (CITES II);;;;—;;—;—;—;—;;;0;CITES (Anhang II);CITES II;Block 77;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/bulnesia-sarmientoi-cites-ii.png;;0;;0;;—;Todo
HA_000150;;Harze/Hölzer;Stoff;Cactus spp. Extrakt – CITES (div.);Cactaceae spp.;Amerika;CITES-relevante Art;3;;B34;4;;;Harz/Extrakt (div.);;;;—;;—;—;—;—;;;0;Artenabhängig;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/cactus-spp-extrakt-cites-div.png;;0;;0;;—;Todo
HA_000151;;Harze/Hölzer;Stoff;Candelilla (Euphorbia antisyphilitica) – CITES (regional);Euphorbia antisyphilitica;Mexico/USA;CITES-relevante Art;3;;B34;4;;;Wachs/Pflanze;;;;—;;—;—;—;—;;;0;Exportbeschr. regional;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/candelilla-euphorbia-antisyphilitica-cites-regional.png;;0;;0;;—;Todo
HA_000152;;Harze/Hölzer;Stoff;Cedrela odorata – CITES III;Cedrela odorata;Tropen Amerika;CITES-relevante Art;3;;B34;4;;;Holz (Aroma);;;;—;;—;—;—;—;;;0;National gelistet;CITES III;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/cedrela-odorata-cites-iii.png;;0;;0;;—;Todo
HA_000153;;Harze/Hölzer;Stoff;Dalbergia nigra (Rio-Palisander) – CITES I;Dalbergia nigra;Brasilien;CITES-relevante Art;3;;B34;4;;;Holz/Öl (selten);;;;—;;—;—;—;—;;;0;Streng geschützt;CITES I;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/dalbergia-nigra-rio-palisander-cites-i.png;;0;;0;;—;Todo
HA_000154;;Harze/Hölzer;Stoff;Fichtennadel-Destillat;Picea abies destillativ;Europa;Spezial-Extrakt (Oleoresin/Resinoid);3;;B31;4;;;Destillat;;;;—;;—;—;—;—;;;0;—;;Terpene;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/fichtennadel-destillat.png;;0;;0;;—;Todo
HA_000155;;Harze/Hölzer;Stoff;Guaiacum officinale – CITES II;Guaiacum officinale;Karibik;CITES-relevante Art;3;;B34;4;;;Guajakholz;;;;—;;—;—;—;—;;;0;CITES (Anhang II);CITES II;Block 76/80;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/guaiacum-officinale-cites-ii.png;;0;;0;;—;Todo
HA_000156;;Harze/Hölzer;Stoff;Gyrinops spp. – CITES II;Gyrinops spp.;Südasien;CITES-relevante Art;3;;B34;4;;;Aloeswood (CITES II);;;;—;;—;—;—;—;;;0;CITES (Anhang II);CITES II;Block 77;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/gyrinops-spp-cites-ii.png;;0;;0;;—;Todo
HA_000157;;Harze/Hölzer;Stoff;Koriander Oleoresin;Coriandrum sativum Oleoresin;Europa/Indien;Spezial-Extrakt (Oleoresin/Resinoid);3;;B31;4;;;Oleoresin;;;;—;;—;—;—;—;;;0;—;;Linalool;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/koriander-oleoresin.png;;0;;0;;—;Todo
HA_000158;;Harze/Hölzer;Stoff;Labdanum-Resinoid;Cistus ladaniferus Resinoid;Mittelmeer;Spezial-Extrakt (Oleoresin/Resinoid);3;;B31;4;;;Resinoid;;;;—;;—;—;—;—;;;0;—;;Labdanum-Komplex;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/labdanum-resinoid.png;;0;;0;;—;Todo
HA_000159;;Harze/Hölzer;Stoff;Muskatnuss Oleoresin;Myristica fragrans Oleoresin;Indonesien;Spezial-Extrakt (Oleoresin/Resinoid);3;;B31;4;;;Oleoresin;;;;—;;—;—;—;—;;;0;—;;Myristicin/Safrol Spuren;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/muskatnuss-oleoresin.png;;0;;0;;—;Todo
HA_000160;;Harze/Hölzer;Stoff;Myrrhe-Destillat;Commiphora spp. dest.;Horn von Afrika;Spezial-Extrakt (Oleoresin/Resinoid);3;;B31;4;;;Destillat;;;;—;;—;—;—;—;;;0;—;;Sesquiterpene;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/myrrhe-destillat.png;;0;;0;;—;Todo
HA_000161;;Harze/Hölzer;Stoff;Opoponax-Resinoid;Commiphora erythraea Resinoid;Ostafrika;Spezial-Extrakt (Oleoresin/Resinoid);3;;B31;4;;;Resinoid;;;;—;;—;—;—;—;;;0;—;;Opoponax-Komplex;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/opoponax-resinoid.png;;0;;0;;—;Todo
HA_000162;;Harze/Hölzer;Stoff;Paprika Oleoresin;Capsicum annuum Oleoresin;Spanien/Ungarn;Spezial-Extrakt (Oleoresin/Resinoid);3;;B31;4;;;Oleoresin;;;;—;;—;—;—;—;;;0;E160c (Farbzusatz);;Paprika;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/paprika-oleoresin.png;;0;;0;;—;Todo
HA_000163;;Harze/Hölzer;Stoff;Paprika Oleoresin (Capsanthin-reich);Capsicum annuum Oleoresin;USA/Spanien;Spezial-Extrakt (Oleoresin/Resinoid);3;;B31;4;;;Oleoresin;;;;—;;—;—;—;—;;;0;Farbzusatz;;Paprika;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/paprika-oleoresin-capsanthin-reich.png;;0;;0;;—;Todo
HA_000164;;Harze/Hölzer;Stoff;Platycladus orientalis – CITES (regional);Platycladus orientalis;Asien;CITES-relevante Art;3;;B34;4;;;Harz/Holz;;;;—;;—;—;—;—;;;0;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/platycladus-orientalis-cites-regional.png;;0;;0;;—;Todo
HA_000165;;Harze/Hölzer;Stoff;Prunus africana – CITES II;Prunus africana;Afrika;CITES-relevante Art;3;;B34;4;;;Rinden-/Medizinrohstoff;;;;—;;—;—;—;—;;;0;CITES (Anhang II);CITES II;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/prunus-africana-cites-ii.png;;0;;0;;—;Todo
HA_000166;;Harze/Hölzer;Stoff;Rosaholz (Aniba rosaeodora) – CITES II;Aniba rosaeodora;Amazonas;CITES-relevante Art;3;;B34;4;;;Rosewood (CITES II);;;;—;;—;—;—;—;;;0;CITES (Anhang II);CITES II;Block 77/79;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/rosaholz-aniba-rosaeodora-cites-ii.png;;0;;0;;—;Todo
HA_000167;;Harze/Hölzer;Stoff;Sandelholz (Santalum album) – CITES II;Santalum album;Indien;CITES-relevante Art;3;;B34;4;;;Heiliges Holz (CITES II);;;;—;;—;—;—;—;;;0;CITES (Anhang II, regional);CITES II;Block 77;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/sandelholz-santalum-album-cites-ii.png;;0;;0;;—;Todo
HA_000168;;Harze/Hölzer;Stoff;Schwarzer Pfeffer Oleoresin;Piper nigrum Oleoresin;Indien;Spezial-Extrakt (Oleoresin/Resinoid);3;;B31;4;;;Oleoresin;;;;—;;—;—;—;—;;;0;—;;Piperin/ÄÖ;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/schwarzer-pfeffer-oleoresin.png;;0;;0;;—;Todo
HA_000169;;Harze/Hölzer;Stoff;Weihrauch-Destillat;Boswellia spp. dest.;Arabische Region;Spezial-Extrakt (Oleoresin/Resinoid);3;;B31;4;;;Destillat;;;;—;;—;—;—;—;;;0;—;;Monoterpene;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/weihrauch-destillat.png;;0;;0;;—;Todo
HA_000170;;Harze/Hölzer;Stoff;Zimt Oleoresin;Cinnamomum spp. Oleoresin;Asien;Spezial-Extrakt (Oleoresin/Resinoid);3;;B31;4;;;Oleoresin;;;;—;;—;—;—;—;;;0;—;;Cinnamaldehyd;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/harze_hoelzer/zimt-oleoresin.png;;0;;0;;—;Todo
KR_000001;;Kräuter;Stoff;Bärlauch;Allium ursinum;Europa;;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/baerlauch.png;;0;;0;;;Todo
KR_000002;;Kräuter;Stoff;Basilikum (Süß);Ocimum basilicum;global;;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/basilikum-suess.png;;0;;0;;;Todo
KR_000003;;Kräuter;Stoff;Basilikum (Thai);Ocimum basilicum var. thyrsiflora;SE-Asien;;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/basilikum-thai.png;;0;;0;;;Todo
KR_000004;;Kräuter;Stoff;Basilikum (Zimt);Ocimum basilicum var. cinnamon;global;Basilikum (Süß);1;;B11;2;zimtnote;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/basilikum-zimt.png;;0;;0;;lebensmittelstandard;Todo
KR_000005;;Kräuter;Stoff;Bockshornklee-Blatt (Kasuri);Trigonella foenum-graecum (folia);Indien;;1;;B11;3;heuartig, umami;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/bockshornklee-blatt-kasuri.png;;0;;0;;lebensmittelstandard;Todo
KR_000006;;Kräuter;Stoff;Bohnenkraut;Satureja hortensis;Europa;;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/bohnenkraut.png;;0;;0;;;Todo
KR_000007;;Kräuter;Stoff;Borretsch;Borago officinalis;Europa;;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/borretsch.png;;0;;0;;;Todo
KR_000008;;Kräuter;Stoff;Borretsch-Blüte;Borago officinalis (Flores);Europa;Borretsch;1;;B11;1;dekoblüte, gurkig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/borretsch-bluete.png;;0;;0;;lebensmittelstandard;Todo
KR_000009;;Kräuter;Stoff;Curryblätter;Murraya koenigii;"Indien; Sri Lanka";;1;;B11;4;wärmend, nussig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/curryblaetter.png;;0;;0;;lebensmittelstandard;Todo
KR_000010;;Kräuter;Stoff;Damaszener-Rose (Blüte);Rosa damascena (petala);"Bulgarien; Iran";;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/damaszener-rose-bluete.png;;0;;0;;;Todo
KR_000011;;Kräuter;Stoff;Dill (Kraut);Anethum graveolens (herba);"Europa; Asien";;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/dill-kraut.png;;0;;0;;;Todo
KR_000012;;Kräuter;Stoff;Epazote;Dysphania ambrosioides;Mexiko;;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/epazote.png;;0;;0;;;Todo
KR_000013;;Kräuter;Stoff;Estragon;Artemisia dracunculus;"Europa; Russland";;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/estragon.png;;0;;0;;;Todo
KR_000014;;Kräuter;Stoff;Fenchelkraut;Foeniculum vulgare (herba);Mittelmeer;;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/fenchelkraut.png;;0;;0;;;Todo
KR_000015;;Kräuter;Stoff;Gundermann;Glechoma hederacea;Europa;;1;;B11;1;minzig-herb;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/gundermann.png;;0;;0;;lebensmittelstandard;Todo
KR_000016;;Kräuter;Stoff;Kaffirlimettenblatt (Kraut);Citrus hystrix (folia);SE-Asien;;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/kaffirlimettenblatt-kraut.png;;0;;0;;;Todo
KR_000017;;Kräuter;Stoff;Kapern (Kapernäpfel);Capparis spinosa (Früchte);Mittelmeer;;1;;B11;2;eingelegt, pikant;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/kapern-kapernaepfel.png;;0;;0;;lebensmittelstandard;Todo
KR_000018;;Kräuter;Stoff;Kapuzinerkresse;Tropaeolum majus;Südamerika;;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/kapuzinerkresse.png;;0;;0;;;Todo
KR_000019;;Kräuter;Stoff;Kardamomblatt (Pandan-ähnlich);Cardamomum spp. (folia);Südostasien;;1;;B11;2;dezent kardamom;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/kardamomblatt-pandan-aehnlich.png;;0;;0;;lebensmittelstandard;Todo
KR_000020;;Kräuter;Stoff;Kerbel;Anthriscus cerefolium;Europa;;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/kerbel.png;;0;;0;;;Todo
KR_000021;;Kräuter;Stoff;Koriander (Blatt);Coriandrum sativum (folia);Welt;;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/koriander-blatt.png;;0;;0;;;Todo
KR_000022;;Kräuter;Stoff;Kresse;Lepidium sativum;Welt;;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/kresse.png;;0;;0;;;Todo
KR_000023;;Kräuter;Stoff;Lavendel (Blüte);Lavandula angustifolia;Mittelmeer;;1;;B11/B23;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/lavendel-bluete.png;;0;;0;;;Todo
KR_000024;;Kräuter;Stoff;Lemongras (Kraut);Cymbopogon citratus (herba);SE-Asien;;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/lemongras-kraut.png;;0;;0;;;Todo
KR_000025;;Kräuter;Stoff;Liebstöckel (Blatt);Levisticum officinale (folia);Europa;;1;;B11;3;starker sellerieton;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/liebstoeckel-blatt.png;;0;;0;;lebensmittelstandard;Todo
KR_000026;;Kräuter;Stoff;Löwenzahnblatt;Taraxacum officinale (folia);"Europa; global";;1;;B11;1;bitter, salat;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/loewenzahnblatt.png;;0;;0;;lebensmittelstandard;Todo
KR_000027;;Kräuter;Stoff;Lorbeer (Kalifornisch);Umbellularia californica;Nordamerika;Lorbeerblatt;1;;B10;2;intensiver als L. nobilis;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/lorbeer-kalifornisch.png;;0;;0;;lebensmittelstandard;Todo
KR_000028;;Kräuter;Stoff;Lorbeer (Tejpat);Cinnamomum tamala;Himalaya;;1;;B10;2;indisches Lorbeer-Aroma;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/lorbeer-tejpat.png;;0;;0;;lebensmittelstandard;Todo
KR_000029;;Kräuter;Stoff;Lorbeerblatt;Laurus nobilis;Mittelmeer;;1;;B10;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/lorbeerblatt.png;;0;;0;;;Todo
KR_000030;;Kräuter;Stoff;Majoran;Origanum majorana;Mittelmeer;;1;;B10;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/majoran.png;;0;;0;;;Todo
KR_000031;;Kräuter;Stoff;Mexikanischer Oregano;Lippia graveolens;Mexiko;Oregano;1;;B11;3;citrisch, pfeffrig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/mexikanischer-oregano.png;;0;;0;;lebensmittelstandard;Todo
KR_000032;;Kräuter;Stoff;Minze (Pfefferminze);Mentha × piperita;"Europa; global";;1;;B11/B19;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/minze-pfefferminze.png;;0;;0;;;Todo
KR_000033;;Kräuter;Stoff;Minze (Spearmint);Mentha spicata;"Europa; global";;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/minze-spearmint.png;;0;;0;;;Todo
KR_000034;;Kräuter;Stoff;Oregano;Origanum vulgare;Mittelmeer;;1;;B10/B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/oregano.png;;0;;0;;;Todo
KR_000035;;Kräuter;Stoff;Pandanblatt;Pandanus amaryllifolius (folia);Südostasien;;1;;B11;3;vanille-waldmeister;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/pandanblatt.png;;0;;0;;lebensmittelstandard;Todo
KR_000036;;Kräuter;Stoff;Petersilie (Blatt);Petroselinum crispum (folia);Europa;;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/petersilie-blatt.png;;0;;0;;;Todo
KR_000037;;Kräuter;Stoff;Pimpinelle;Sanguisorba minor;Europa;;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/pimpinelle.png;;0;;0;;;Todo
KR_000038;;Kräuter;Stoff;Portulak;Portulaca oleracea;global;;1;;B11;2;säuerlich, knackig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/portulak.png;;0;;0;;lebensmittelstandard;Todo
KR_000039;;Kräuter;Stoff;Rauke/Rucola;Eruca sativa;Europa;;1;;B11;3;senfig, pfeffrig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/rauke-rucola.png;;0;;0;;lebensmittelstandard;Todo
KR_000040;;Kräuter;Stoff;Rosmarin;Rosmarinus officinalis;Mittelmeer;;1;;B10;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/rosmarin.png;;0;;0;;;Todo
KR_000041;;Kräuter;Stoff;Salbei;Salvia officinalis;Mittelmeer;;1;;B10;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/salbei.png;;0;;0;;;Todo
KR_000042;;Kräuter;Stoff;Schnittlauch;Allium schoenoprasum;"Europa; Asien";;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/schnittlauch.png;;0;;0;;;Todo
KR_000043;;Kräuter;Stoff;Shiso/Perilla;Perilla frutescens;"Japan; Korea";;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/shiso-perilla.png;;0;;0;;;Todo
KR_000044;;Kräuter;Stoff;Thymian;Thymus vulgaris;Mittelmeer;;1;;B10;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/thymian.png;;0;;0;;;Todo
KR_000045;;Kräuter;Stoff;Wacholder (Beeren);Juniperus communis (galbuli);Europa;;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/wacholder-beeren.png;;0;;0;;;Todo
KR_000046;;Kräuter;Stoff;Winter-Bohnenkraut;Satureja montana;Europa;Bohnenkraut;1;;B11;3;würziger als S. hortensis;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/winter-bohnenkraut.png;;0;;0;;lebensmittelstandard;Todo
KR_000047;;Kräuter;Stoff;Ysop;Hyssopus officinalis;Europa;;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/ysop.png;;0;;0;;;Todo
KR_000048;;Kräuter;Stoff;Zitronenmelisse;Melissa officinalis;Europa;;1;;B11;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/zitronenmelisse.png;;0;;0;;;Todo
KR_000049;;Kräuter;Stoff;Zitronenthymian;Thymus × citriodorus;Mittelmeer;;1;;B10;3;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/zitronenthymian.png;;0;;0;;;Todo
KR_000050;;Kräuter;Stoff;Zitronenverbene (frisch);Aloysia citrodora (herba);Europa;;1;;B19;2;stark zitronig;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/zitronenverbene-frisch.png;;0;;0;;lebensmittelstandard;Todo
KR_000051;;Kräuter;Varietät;Ajowan;Trachyspermum ammi;Indien;Ajowan;2;;B9;3;thymolreich;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/ajowan.png;;0;;0;;LM-Standard;Todo
KR_000052;;Kräuter;Stoff;Ajowanblätter (regional);Trachyspermum ammi (Blatt);Indien;Kraut (ajowan);2;;B5;4;;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/ajowanblaetter-regional.png;;0;;0;;—;Todo
KR_000053;;Kräuter;Stoff;Alantwurzel;Inula helenium (radix);Europa;Alant;2;;B11;2;würzig, bitter;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/alantwurzel.png;;0;;0;;Pharma;Todo
KR_000054;;Kräuter;Stoff;Angelika-Wurzel;Angelica archangelica (radix);Europa;Angelika;2;;B11;3;erdig, bitter;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/angelika-wurzel.png;;0;;0;;LM/Spirituose;Todo
KR_000055;;Kräuter;Stoff;Angelikawurzel;Angelica archangelica;Europa;Amarum;2;;B11;3;Liköre;;;;;;—;;—;—;—;—;;;0;;;;EinLexikonDerAromen-DuefteDerWelt/assets/img/stoffe/kraeuter/angelikawurzel.png;;0;;0;;LM/Spirituose;Todo
