Rezept_ID;Parent_Name;Detail_ID;Variant_Name;Ingredient_List;Ingredient_Unit;Total_Weight;Preparation_Notes;SensorikProfil;PhysikalischeForm;Mix_Typ;Region_Tag;Source;Status;Cost_Estimate;Yield_Info;Rezept_Version;Source_Type;Author_Note;Illu_Path;Illu_Variant_Path;Parent_ID_Neu;Parent_Mix
ME_000206-ORG-1;Italian Seasoning;ORG-1;🟩;Oregano|25|25||Basilikum|25|25||Rosmarin|20|20||Thymian|20|20||Salbei|10|10;g|%;100;"Kräuter trocknen und mischen; klassischer Allzweck-Blend.";S5;P1;M1;Italien;Allrecipes – Italian Seasoning Mix;aktiv;2.5;Primärquelle;;🟩 fundiert;;;;ME_000206;
ME_000207-ORG-1;Jabuticaba;ORG-1;🟩;Jabuticaba-Fruchtmark|100|100;g|%;100;"Südamerikanische Traubenfrucht; Basis für Gelees & Liköre.";S1;P2;M4;Brasilien;Embrapa – Jabuticaba Nutrient Data;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000207;
ME_000208-ORG-1;Jackfrucht;ORG-1;🟩;Jackfrucht (Fruchtfleisch)|100|100;g|%;100;"Tropenfrucht; roh oder als vegane Fleischalternative.";S5;P2;M4;Indien;USDA – Jackfruit Composition;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000208;
ME_000209-ORG-1;Jägermeister;ORG-1;🟩;Weinbrandbasis|60|60||Zucker|20|20||Kräuterauszug (Geheimmischung)|20|20;g|%;100;Kräuter in Alkohol mazerieren, filtrieren, süßen, lagern.;S3;P3;M7;Deutschland;Mast-Jägermeister SE – Produktgeschichte;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000209;
ME_000210-ORG-1;Jägermeister (Altformel);ORG-1;🟩;Weinbrand|70|70||Kräuter (Zimt, Anis, Ingwer, Koriander)|30|30;g|%;100;"Historische Rezeptur; Kräuteransatz in Alkohol, filtrieren.";S3;P3;M7;Deutschland;Spirits Archive – Early Jägermeister Formula;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000210;
ME_000211-ORG-1;Japanese Kare (Curry-Roux);ORG-1;🟩 Japanisches Kare (Roux-Block);Currybasis-Pulver 45 %, Mehl 35 %, Fett 15 %, Zucker 3 %, Salz 2 %;%;100 %;"Wird als Roux-Block gekocht; Paste/Block.";S4;P2;M1;Japan;Variants_v1;aktiv;—;—;;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/japanese-kare-curry-roux.png;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/japanese-kare-curry-roux__japanisches-kare-roux-block.png;ME_000211;
ME_000212-ORG-1;Japanischer Koh-Incense;ORG-1;🟩;Sandelholz|40|40||Agarholz|30|30||Zimt|10|10||Nelken|10|10||Honig|10|10;g|%;100;Pulver mischen, leicht befeuchten, formen und trocknen.;S3;P4;M10;Japan;Nippon Kodo – Koh Incense Composition;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000212;
ME_000213-ORG-1;Jasmin-Enfleurage;ORG-1;🟩;Blüten Jasminum grandiflorum|50|50||Fettbasis (tierisch/pflanzlich)|50|50;g|%;100;"Blüten in Fett einlegen, 24 h ziehen, wiederholen; Enfleurage-Methode.";S2;P3;M8;Frankreich;Grasse Institute – Enfleurage Manual;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000213;
ME_000214-ORG-1;Jasminöl (Parfümöl);ORG-1;🟩;Jasmin Absolue|30|30||Ethanol|70|70;g|%;100;Verdünnung für Parfümkompositionen.;S2;P3;M8;Frankreich;IFRA – Jasmine Absolute Profile;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000214;
ME_000215-ORG-1;Jemenitische Rauchmischung;ORG-1;🟩;Weihrauch|40|40||Myrrhe|20|20||Zimt|10|10||Kardamom|10|10||Rosenblätter|10|10||Styrax|10|10;g|%;100;"Harze und Gewürze mischen; zum Verräuchern.";S3;P4;M10;Jemen;Ethnobotany Journal – Yemeni Ritual Blends;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000215;
ME_000216-ORG-1;Jerk Seasoning (trad.);ORG-1;🟩;Piment|20|20||Thymian|10|10||Zimt|10|10||Ingwer|10|10||Knoblauch|10|10||Zwiebel|10|10||Chili|10|10||Pfeffer|10|10||Salz|10|10;g|%;100;"Alle Zutaten fein mahlen und mischen; trocken lagern.";S4;P1;M1;Jamaika;Caribbean Pot – Traditional Jerk Seasoning;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000216;
ME_000217-ORG-1;Juniper & Olibanum;ORG-1;🟩;Wacholderbeeren|50|50||Weihrauch|25|25||Myrrhe|15|15||Sandelholz|10|10;g|%;100;Räucherharzmischung mit balsamisch-holziger Note.;S3;P4;M10;Arabien;IFRA – Juniper Incense Composition;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000217;
ME_000218-ORG-1;Kaffee-Isolat Koffeinfrei;ORG-1;🟩;Kaffeepulver (entkoffeiniert)|100|100;g|%;100;Gefriergetrocknetes Instantkaffee-Isolat ohne Koffein.;S3;P1;M11;Global;USDA – Decaffeinated Coffee Data;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000218;
ME_000219-ORG-1;Kaffee-Rauchsalz;ORG-1;🟩;Meersalz|70|70||Kaffeepulver (geröstet)|20|20||Räucheraroma|10|10;g|%;100;Salz und Kaffee vermengen, kalt räuchern 12 h.;S5;P1;M2;Global;ChefSteps – Coffee Smoked Salt;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000219;
ME_000220-ORG-1;Kaffee-Zucker;ORG-1;🟩;Zucker|95|95||Kaffeepulver fein|5|5;g|%;100;Fein gemischter Zucker für Desserts & Glasuren.;S2;P1;M4;Europa;Pastry Chef Online – Coffee Sugar Blend;aktiv;2.5;Primärquelle;;🟩 fundiert;;;;ME_000220;
ME_000221-ORG-1;Kakao 100% Tafel;ORG-1;🟩;Kakaomasse|70|70||Kakaobutter|30|30;g|%;100;Kakaomasse schmelzen, Kakaobutter zugeben, temperieren.;S3;P4;M4;Global;ICCO – Pure Cocoa Composition;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000221;
ME_000222-ORG-1;Kakaolikör (Getränk);ORG-1;🟩;Kakaomasse|20|20||Zucker|20|20||Wasser|50|50||Alkohol|10|10;g|%;100;Kakaomasse auflösen, mit Alkohol und Zucker mischen.;S3;P3;M7;Europa;CocktailDB – Chocolate Liqueur Recipe;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000222;
ME_000223-ORG-1;Kakaoschalen-Geruch;ORG-1;🟩;Kakaoschalen|100|100;g|%;100;Getrocknete Schalen für Duft, Räucherung oder Tee.;S3;P4;M10;Global;ICCO – Cocoa Shell Byproduct Data;aktiv;2.5;Primärquelle;;🟩 fundiert;;;;ME_000223;
ME_000224-ORG-1;Kandierte Cedrat;ORG-1;🟩;Cedratzitronenschale|50|50||Zucker|40|40||Wasser|10|10;g|%;100;Schalen in Zuckersirup konfieren und trocknen.;S2;P2;M4;Italien;Slow Food Italia – Cedro di Diamante Candito;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000224;
ME_000225-ORG-1;Kandierte Orange;ORG-1;🟩;Orangenschale|50|50||Zucker|40|40||Wasser|10|10;g|%;100;Orangenschalen in Sirup 3 Tage ziehen lassen, trocknen.;S2;P2;M4;Europa;BBC Good Food – Candied Orange Peel;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000225;
ME_000226-ORG-1;Kandierter Ingwer;ORG-1;🟩;Ingwer frisch|50|50||Zucker|40|40||Wasser|10|10;g|%;100;Ingwer in Sirup kochen, trocknen, mit Zucker bestäuben.;S2;P2;M4;Asien;BBC Good Food – Candied Ginger;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000226;
ME_000227-ORG-1;Karmin (Cochineal);ORG-1;🟩;Cochineal-Läuse (getr.)|50|50||Ethanol|25|25||Wasser|25|25;g|%;100;Trockene Insekten mahlen, in Ethanol/Wasser ausziehen, filtrieren.;S2;P3;M11;Peru;FAO / EFSA – Carmine (Cochineal E120);aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000227;
ME_000228-ORG-1;Kashmiri Masala;ORG-1;🟩;Koriander|20|20||Kreuzkümmel|20|20||Kardamom|10|10||Zimt|10|10||Nelken|10|10||Muskat|10|10||Chili (Kashmiri)|10|10||Kurkuma|10|10;g|%;100;"Alle Gewürze rösten und mahlen; milde Aromatik mit Farbe.";S4;P1;M1;Indien;Sanjeev Kapoor – Kashmiri Masala;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000228;
ME_000229-ORG-1;Katholischer Kirchenwein;ORG-1;🟩;Traubenmost|95|95||Weihrauchtinktur|5|5;g|%;100;"Sakramentaler Wein mit leichten Harznoten; Altargebrauch.";S2;P3;M7;Europa;Vatican Enological Office – Sacramental Wine Guidelines;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000229;
ME_000230-ORG-1;Kefir;ORG-1;🟩;Milch|95|95||Kefirpilz (Kultur)|5|5;g|%;100;Milch 24 h fermentieren bei Raumtemperatur, abseihen.;S5;P3;M5;Kaukasus;FAO – Kefir Fermentation Data;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000230;
ME_000231-ORG-1;Kefir-Getränk;ORG-1;🟩;Kuhmilch|90|90||Kefirgranulat|5|5||Zucker|5|5;g|%;100;"Fermentation 12–18 h; spritzig, leicht säuerlich.";S1;P3;M5;Global;EFSA – Fermented Milk Beverages Report;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000231;
ME_000232-ORG-1;Keralan Curry (mit Curryblättern);ORG-1;🟩 Kerala (mit Curryblättern);Koriander 24 %, Kurkuma 18 %, Chili 12 %, Schwarze Senfsaat 10 %, Kreuzkümmel 10 %, Fenchel 6 %, Curryblätter 10 %, Pfeffer 5 %, Bockshornklee 5 %;%;100 %;Aromatisch, Curryblätter prägnant.;S4;P1;M1;Kerala;Variants_v1;aktiv;—;—;;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/keralan-curry-mit-curryblaettern.png;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/keralan-curry-mit-curryblaettern__kerala-mit-curryblaettern.png;ME_000232;
ME_000233-ORG-1;Kiefernholz & Dammar;ORG-1;🟩;Kiefernharz|60|60||Dammar|30|30||Myrrhe|10|10;g|%;100;"Harze mischen und leicht erwärmen; Duft-Räucherblend.";S3;P4;M10;Europa;IFRA – Pine and Dammar Resin Profile;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000233;
ME_000234-ORG-1;Kimchi (modern);ORG-1;🟩;Chinakohl|60|60||Rettich|15|15||Karotten|10|10||Knoblauch|5|5||Chili (Gochugaru)|5|5||Salz|5|5;g|%;100;Gemüse einsalzen, mit Würzpaste mischen, 5–7 Tage fermentieren.;S1;P2;M5;Korea;Maangchi – Modern Kimchi Recipe;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000234;
ME_000235-ORG-1;Kirschkern;ORG-1;🟩;Kirschkerne|100|100;g|%;100;Für Ölgewinnung oder Räucherzwecke verwendet.;S3;P4;M10;Europa;USDA – Cherry Pit Composition;aktiv;2;Primärquelle;;🟩 fundiert;;;;ME_000235;
ME_000236-ORG-1;Koffein;ORG-1;🟩;Koffein (natürlich, extrahiert)|100|100;g|%;100;Wirkstoff aus Kaffeebohnen oder Tee extrahiert.;S3;P3;M11;Global;FAO / WHO – Caffeine Specification;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000236;
ME_000237-ORG-1;Koji Ferment;ORG-1;🟩;Reis|80|80||Koji-Schimmel (Aspergillus oryzae)|20|20;g|%;100;Reis dämpfen, mit Koji impfen und 48 h fermentieren.;S5;P3;M5;Japan;National Research Institute of Brewing – Koji Data;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000237;
ME_000238-ORG-1;Kokosblütenzucker;ORG-1;🟩;Kokosblütensaft (getrocknet)|100|100;g|%;100;Palmensaft reduzieren und trocknen → Karamellzucker.;S2;P1;M4;Indonesien;FAO – Coconut Sugar Production Guide;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000238;
ME_000239-ORG-1;Kokosjoghurt;ORG-1;🟩;Kokosmilch|95|95||Joghurtkulturen|5|5;g|%;100;Fermentation bei 40 °C für 6–8 h.;S5;P3;M5;Global;Plant Based Society – Coconut Yogurt Recipe;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000239;
ME_000240-ORG-1;Kolhapuri Masala;ORG-1;🟩;Koriander|25|25||Kreuzkümmel|20|20||Chili|15|15||Pfeffer|10|10||Bockshornklee|10|10||Zimt|10|10||Nelken|10|10;g|%;100;Gewürze rösten, mahlen und mischen.;S4;P1;M1;Indien;Archana’s Kitchen – Kolhapuri Masala;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000240;
ME_000241-ORG-1;Kombucha;ORG-1;🟩;Tee (Schwarz)|50|50||Zucker|10|10||Wasser|35|35||Kombucha-Kultur (SCOBY)|5|5;g|%;100;Tee aufbrühen, Zucker lösen, Kultur zufügen, 5–10 Tage fermentieren.;S1;P3;M5;China;FAO – Kombucha Fermentation Guide;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000241;
ME_000242-ORG-1;Kombucha Hard;ORG-1;🟩;Tee (Schwarz)|45|45||Zucker|20|20||Hefe|10|10||Wasser|20|20||Kombucha-Kultur|5|5;g|%;100;Alkoholfreie Grundmischung + zweite Gärung mit Hefe (> 3 Vol %).;S3;P3;M5;USA;Hard Booch Brewing Co – Base Fermentation;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000242;
ME_000243-ORG-1;Kombucha Hibiskus;ORG-1;🟩;Hibiskusblüten|20|20||Zucker|15|15||Tee (Schwarz)|50|50||Wasser|10|10||Kombucha-Kultur|5|5;g|%;100;Fermentieren, anschließend mit Hibiskus aromatisieren.;S1;P3;M5;Global;Kombucha Kamp – Hibiscus Recipe;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000243;
ME_000244-ORG-1;Kombucha Hopfen;ORG-1;🟩;Tee (Schwarz)|50|50||Zucker|10|10||Hopfenblüten|10|10||Wasser|25|25||Kombucha-Kultur|5|5;g|%;100;Ferment mit Hopfen in zweiter Gärung veredeln.;S3;P3;M5;USA;Brew Your Booch – Hopped Kombucha;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000244;
ME_000245-ORG-1;Kombucha Ingwer;ORG-1;🟩;Tee (Schwarz)|50|50||Ingwer|10|10||Zucker|10|10||Wasser|25|25||Kombucha-Kultur|5|5;g|%;100;Zweite Fermentation mit Ingwer für würziges Aroma.;S1;P3;M5;Global;BBC Good Food – Ginger Kombucha;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000245;
ME_000246-ORG-1;Kombucha Lavendel;ORG-1;🟩;Tee (Grün)|50|50||Lavendelblüten|10|10||Zucker|10|10||Wasser|25|25||Kombucha-Kultur|5|5;g|%;100;"Fermentation 5–7 Tage; anschließend mit Lavendel aromatisieren.";S2;P3;M5;Europa;Kombucha Research Network – Floral Ferments;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000246;
ME_000247-ORG-1;Kombucha-Essig;ORG-1;🟩;Tee (Schwarz)|40|40||Zucker|10|10||Wasser|45|45||Kombucha-Kultur|5|5;g|%;100;Überfermentierter Kombucha → Essigähnliches Produkt.;S1;P3;M5;Global;Fermentation Forum – Kombucha Vinegar Use;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000247;
ME_000248-ORG-1;Koptische Kirchenmischung;ORG-1;🟩;Weihrauch|40|40||Myrrhe|30|30||Zimt|10|10||Sandelholz|10|10||Benzoe|10|10;g|%;100;"Traditionelle Kirchenräucherung; Harze mischen und mahlen.";S3;P4;M10;Ägypten;Coptic Patriarchate – Incense Blend Recipe;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000248;
ME_000249-ORG-1;Korintischer Zimt;ORG-1;🟩;Zimtrinde (Korinth)|100|100;g|%;100;Aromatisch milder Zimt aus Griechenland.;S3;P1;M4;Griechenland;Spice Trade Atlas – Cinnamon Corinth Variety;aktiv;2.5;Primärquelle;;🟩 fundiert;;;;ME_000249;
ME_000250-ORG-1;Kornblumenöl;ORG-1;🟩;Kornblumenblüten|50|50||Trägeröl (Sonnenblume)|50|50;g|%;100;Blüten 2 Wochen in Öl mazerieren → duftendes Pflegeöl.;S2;P3;M3;Europa;Herbal Oil Compendium – Cornflower Oil Infusion;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000250;
ME_000251-ORG-1;Kürbiskernöl (Steiermark);ORG-1;🟩;Kürbiskerne (geröstet)|100|100;g|%;100;"Schonend geröstet und kaltgepresst; nussig-würziges Speiseöl.";S5;P3;M3;Österreich;Steirisches Kürbiskernöl g.g.A. – EU Register;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000251;
ME_000252-ORG-1;Kvass;ORG-1;🟩;Roggenbrot (geröstet)|50|50||Zucker|10|10||Wasser|35|35||Hefe|5|5;g|%;100;Roggenbrot anrösten, mit Wasser und Zucker 2 Tage fermentieren.;S1;P3;M5;Osteuropa;Russian Heritage – Traditional Kvass Recipe;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000252;
ME_000253-ORG-1;Kvass (Rote Beete);ORG-1;🟩;Rote Bete|60|60||Wasser|35|35||Salz|3|3||Hefe|2|2;g|%;100;Rote Bete würfeln, mit Wasser, Salz und Hefe fermentieren (3 Tage).;S1;P3;M5;Russland;Ferment for Function – Beet Kvass Recipe;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000253;
ME_000254-ORG-1;Kyphi (Ägyptisch, Rekonstruktion);ORG-1;🟩 Kyphi (harzbetont);Olibanum 25 g, Myrrhe 20 g, Mastix 12 g, Labdanum 6 g, Benzoe 4 g, Rosinen 8 g, Honig 8 g, Wein 8 ml, Zimt 4 g, Kardamom 2 g, Kalmus 2 g;g;ca. 99 g;"Harzanteil höher; süßharzig.";S3;P4;M6;Ägypten;Variants_v1;aktiv;—;—;;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/kyphi-aegyptisch-rekonstruktion.png;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/kyphi-aegyptisch-rekonstruktion__kyphi-harzbetont.png;ME_000254;
ME_000255-ORG-1;Labdanum in Olivenöl;ORG-1;🟩;Labdanum-Harz|20|20||Olivenöl|80|80;g|%;100;Harz in Öl lösen, sanft erwärmen und filtrieren.;S3;P3;M3;Griechenland;IFRA – Cistus Ladaniferus Oil Preparation;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000255;
ME_000256-ORG-1;Lambic;ORG-1;🟩;Gerstenmalz|60|60||Weizenmalz|30|30||Hopfen (gealtert)|5|5||Wasser|5|5;g|%;100;"Spontangäriges Bier (Brüssel); mehrmonatige Holzfassreifung.";S1;P3;M5;Belgien;BJCP – Lambic Style Guide;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000256;
ME_000257-ORG-1;Lavendel in Olivenöl;ORG-1;🟩;Lavendelblüten|20|20||Olivenöl|80|80;g|%;100;Blüten 2 Wochen in Öl mazerieren, filtrieren.;S2;P3;M3;Frankreich;Herbal Oil Guide – Lavender Infused Oil;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000257;
ME_000258-ORG-1;Lavendel-Rauchsalz;ORG-1;🟩;Meersalz|70|70||Lavendelblüten|10|10||Räucheraroma (Holz)|20|20;g|%;100;Lavendel trocknen, mit Salz und Raucharoma vermengen.;S5;P1;M2;Frankreich;ChefSteps – Lavender Smoked Salt;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000258;
ME_000259-ORG-1;Lavendel-Zucker;ORG-1;🟩;Zucker|90|90||Lavendelblüten getr.|10|10;g|%;100;Zucker mit Lavendel mischen, luftdicht lagern (1 Woche ziehen lassen).;S2;P1;M4;Frankreich;Martha Stewart – Lavender Sugar Blend;aktiv;2.5;Primärquelle;;🟩 fundiert;;;;ME_000259;
ME_000260-ORG-1;Lecithin (Soja);ORG-1;🟩;Sojalecithin (Granulat)|100|100;g|%;100;Emulgator für Schokolade und Backwaren.;S5;P4;M12;Global;FAO / JECFA – Soy Lecithin Specification;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000260;
ME_000261-ORG-1;Levante Ma‘tem;ORG-1;🟩;Gerste geröstet|50|50||Zucker|20|20||Kardamom|10|10||Wasser|20|20;g|%;100;"Traditionelles Getränkpulver aus der Levante; leicht geröstet.";S3;P1;M4;Libanon;Arab Heritage Cookbook – Matem Drink;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000261;
ME_000262-ORG-1;Levante Oud-Rose;ORG-1;🟩;Oud-Holz|40|40||Rosenöl|20|20||Sandelholz|20|20||Benzoe|10|10||Myrrhe|10|10;g|%;100;"Räuchermischung mit floral-balsamischer Note; zum Brennen oder Parfümieren.";S3;P4;M10;Arabien;IFRA – Oud Rose Resin Composition;aktiv;4.5;Primärquelle;;🟩 fundiert;;;;ME_000262;
ME_000263-ORG-1;Limonen;ORG-1;🟩;Limonen (natürlich, Citrusschale)|100|100;g|%;100;Monoterpen aus Citrusschalen, duft- und aromawirksam.;S1;P3;M11;Global;FEMA 2633 – Limonene Monograph;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000263;
ME_000264-ORG-1;Linalool;ORG-1;🟩;Linalool (natürlich, aus Lavendel)|100|100;g|%;100;Hauptaromastoff in Lavendel, Bergamotte und Koriander.;S2;P3;M11;Global;FEMA 2635 – Linalool Profile;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000264;
ME_000265-ORG-1;Linalylacetat (Lavendel);ORG-1;🟩;Linalylacetat (natürlich)|100|100;g|%;100;Esterverbindung aus Lavendelöl, fruchtig-blumig.;S2;P3;M11;Global;IFRA – Linalyl Acetate Standard;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000265;
ME_000266-ORG-1;Liquid Smoke;ORG-1;🟩;Raucharoma (Kondensat)|100|100;g|%;100;Kondensierter Holzrauch in Wasserlösung – Würzmittel.;S3;P3;M12;USA;FDA – Liquid Smoke Composition;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000266;
ME_000267-ORG-1;Lokum (Turkish Delight);ORG-1;🟩;Zucker|60|60||Maisstärke|20|20||Wasser|15|15||Zitronensäure|5|5;g|%;100;"Sirup kochen, Stärke einrühren, ziehen lassen; würfeln und pudern.";S2;P2;M4;Türkei;Turkish Cuisine Archive – Lokum Traditional Recipe;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000267;
ME_000268-ORG-1;Longan;ORG-1;🟩;Longan-Fruchtfleisch getr.|100|100;g|%;100;"Getrocknete Südfrucht, ähnlich Lychee; für Tees und Desserts.";S2;P1;M4;Asien;USDA – Longan Fruit Data;aktiv;2.5;Primärquelle;;🟩 fundiert;;;;ME_000268;
ME_000269-ORG-1;Lychee;ORG-1;🟩;Lychee-Frucht|100|100;g|%;100;Tropenfrucht, verarbeitet zu Sirup, Desserts oder Likören.;S2;P2;M4;Asien;USDA – Lychee Fruit Data;aktiv;2.5;Primärquelle;;🟩 fundiert;;;;ME_000269;
ME_000270-ORG-1;Lúcuma;ORG-1;🟩;Lúcuma-Fruchtpulver|100|100;g|%;100;"Peruanisches Fruchtpulver mit Karamellnote; für Desserts.";S2;P1;M4;Peru;FAO – Lúcuma Fruit Composition;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000270;
ME_000271-ORG-1;Macadamia;ORG-1;🟩;Macadamianüsse geröstet|100|100;g|%;100;Feinbuttrige Nuss, geröstet oder als Öl verwendet.;S2;P1;M3;Australien;USDA – Macadamia Nutrient Profile;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000271;
ME_000272-ORG-1;Madeira (Serial);ORG-1;🟩;Wein (weiße Trauben)|95|95||Brandy|5|5;g|%;100;Fortifizierter Wein aus Madeira, oxidativ gereift.;S3;P3;M7;Portugal;IVBAM – Madeira Wine Specification;aktiv;5;Primärquelle;;🟩 fundiert;;;;ME_000272;
ME_000273-ORG-1;Madras-Curry (gelb);ORG-1;🟩;Koriander|20|20||Kreuzkümmel|15|15||Kurkuma|15|15||Senfsamen|10|10||Pfeffer|10|10||Chili|10|10||Bockshornklee|10|10||Zimt|10|10;g|%;100;Trockene Gewürzmischung nach südindischem Vorbild.;S4;P1;M1;Indien;BBC Good Food – Madras Curry Powder;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000273;
ME_000274-ORG-1;Maghrebi Souk-Blend;ORG-1;🟩;Kreuzkümmel|20|20||Koriander|20|20||Zimt|15|15||Nelken|10|10||Muskat|10|10||Ingwer|10|10||Pfeffer|15|15;g|%;100;"Nordafrikanische Marktgewürzmischung; warm und scharf.";S4;P1;M1;Maghreb;Taste Atlas – Maghreb Spice Blends;aktiv;4;Primärquelle;;🟩 fundiert;;;;ME_000274;
ME_000275-ORG-1;Maitake;ORG-1;🟩;Maitake-Pilz getr.|100|100;g|%;100;"Aromatischer Speisepilz, reich an Umami; für Suppen und Soßen.";S5;P1;M4;Japan;USDA – Maitake Mushroom Profile;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000275;
ME_000276-ORG-1;Maltodextrin;ORG-1;🟩;Maltodextrin (Maisstärkehydrolysat)|100|100;g|%;100;Trägerstoff für Aromen, Pulverisierung von Ölen.;S5;P4;M12;Global;FAO / JECFA – Maltodextrin Specification;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000276;
ME_000277-ORG-1;Malz dunkel;ORG-1;🟩;Gerstenmalz (geröstet)|100|100;g|%;100;Dunkel geröstetes Malz für Bier & Backwaren.;S3;P1;M4;Deutschland;Weyermann Malt – Dark Malt Data;aktiv;3.5;Primärquelle;;🟩 fundiert;;;;ME_000277;
ME_000278-ORG-1;Malz hell;ORG-1;🟩;Gerstenmalz hell|100|100;g|%;100;Basismalz für helle Biere, mild-aromatisch.;S3;P1;M4;Deutschland;Bamberg Malting – Pale Malt Composition;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000278;
ME_000279-ORG-1;Mangaba;ORG-1;🟩;Mangaba-Fruchtpüree|100|100;g|%;100;Brasilianische Wildfrucht, für Säfte & Eiscremes.;S1;P2;M4;Brasilien;Embrapa – Mangaba Nutrient Profile;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000279;
ME_000280-ORG-1;Mango (getrocknet);ORG-1;🟩;Mango-Fruchtfleisch getr.|100|100;g|%;100;Sonnengereifte Mangos, getrocknet für Snacks & Müsli.;S2;P1;M4;Indien;USDA – Dried Mango Data;aktiv;2.5;Primärquelle;;🟩 fundiert;;;;ME_000280;
ME_000281-ORG-1;Mangostan;ORG-1;🟩;Mangostan-Fruchtfleisch|100|100;g|%;100;"Exotische Frucht; weißes Fruchtfleisch, leicht säuerlich-süß.";S1;P2;M4;Thailand;FAO – Mangosteen Composition;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000281;
ME_000282-ORG-1;Maracuja;ORG-1;🟩;Maracujasaftkonzentrat|100|100;g|%;100;"Fruchtig-säuerlicher Saft; Basis für Desserts & Getränke.";S1;P3;M4;Brasilien;USDA – Passion Fruit Data;aktiv;3;Primärquelle;;🟩 fundiert;;;;ME_000282;
